,Race,Age,Gender,Location,Year,Count,Population
2372,Asian,40–49,F,G6,2012,10.0,42.0
2373,Asian,40–49,F,G6,2013,7.0,53.0
2374,Asian,40–49,F,G6,2014,2.0,58.0
2375,Asian,40–49,F,G6,2015,6.0,56.0
2376,Asian,40–49,F,C8,2010,4.0,45.0
2377,Asian,40–49,F,C8,2011,2.0,43.0
2378,Asian,40–49,F,C8,2012,3.0,45.0
2379,Asian,40–49,F,C8,2013,0.0,42.0
2380,Asian,40–49,F,C8,2014,1.0,41.0
2381,Asian,40–49,F,C8,2015,0.0,39.0
2382,Asian,40–49,F,E7,2010,0.0,34.0
2383,Asian,40–49,F,E7,2011,0.0,35.0
2384,Asian,40–49,F,E7,2012,9.0,40.0
2385,Asian,40–49,F,E7,2013,8.0,41.0
2386,Asian,40–49,F,E7,2014,2.0,43.0
2387,Asian,40–49,F,E7,2015,9.0,39.0
2388,Asian,40–49,F,D7,2010,18.0,957.0
2389,Asian,40–49,F,D7,2011,7.0,1025.0
2390,Asian,40–49,F,D7,2012,0.0,1032.0
2391,Asian,40–49,F,D7,2013,7.0,1065.0
2392,Asian,40–49,F,D7,2014,14.0,1090.0
2393,Asian,40–49,F,D7,2015,13.0,1115.0
2394,Asian,40–49,M,F4,2010,30.0,263.0
2395,Asian,40–49,M,F4,2011,26.0,295.0
2396,Asian,40–49,M,F4,2012,40.0,322.0
2397,Asian,40–49,M,F4,2013,27.0,320.0
2398,Asian,40–49,M,F4,2014,47.0,353.0
2399,Asian,40–49,M,F4,2015,39.0,387.0
2400,Asian,40–49,M,C3,2010,58.0,4247.0
2401,Asian,40–49,M,C3,2011,63.0,4591.0
2402,Asian,40–49,M,C3,2012,77.0,4980.0
2403,Asian,40–49,M,C3,2013,68.0,5397.0
2404,Asian,40–49,M,C3,2014,63.0,5795.0
2405,Asian,40–49,M,C3,2015,35.0,6236.0
2406,Asian,40–49,M,E5,2010,17.0,35.0
2407,Asian,40–49,M,E5,2011,20.0,35.0
2408,Asian,40–49,M,E5,2012,13.0,34.0
2409,Asian,40–49,M,E5,2013,13.0,37.0
2410,Asian,40–49,M,E5,2014,5.0,34.0
2411,Asian,40–49,M,E5,2015,16.0,29.0
2412,Asian,40–49,M,H6,2010,4.0,79.0
2413,Asian,40–49,M,H6,2011,5.0,90.0
2414,Asian,40–49,M,H6,2012,5.0,90.0
2415,Asian,40–49,M,H6,2013,3.0,112.0
2416,Asian,40–49,M,H6,2014,6.0,121.0
2417,Asian,40–49,M,H6,2015,5.0,122.0
2418,Asian,40–49,M,E4,2010,21.0,503.0
2419,Asian,40–49,M,E4,2011,27.0,542.0
2420,Asian,40–49,M,E4,2012,33.0,577.0
2421,Asian,40–49,M,E4,2013,10.0,606.0
2422,Asian,40–49,M,E4,2014,14.0,615.0
2423,Asian,40–49,M,E4,2015,9.0,626.0
2424,Asian,40–49,M,H1,2010,19.0,197.0
2425,Asian,40–49,M,H1,2011,21.0,213.0
2426,Asian,40–49,M,H1,2012,24.0,237.0
2427,Asian,40–49,M,H1,2013,22.0,253.0
2428,Asian,40–49,M,H1,2014,11.0,256.0
2429,Asian,40–49,M,H1,2015,12.0,277.0
2430,Asian,40–49,M,A4,2010,8.0,28.0
2431,Asian,40–49,M,A4,2011,4.0,27.0
2432,Asian,40–49,M,A4,2012,12.0,23.0
2433,Asian,40–49,M,A4,2013,12.0,19.0
2434,Asian,40–49,M,A4,2014,12.0,21.0
2435,Asian,40–49,M,A4,2015,14.0,24.0
2436,Asian,40–49,M,G5,2010,57.0,24.0
2437,Asian,40–49,M,G5,2011,25.0,27.0
2438,Asian,40–49,M,G5,2012,20.0,28.0
2439,Asian,40–49,M,G5,2013,33.0,30.0
2440,Asian,40–49,M,G5,2014,38.0,37.0
2441,Asian,40–49,M,G5,2015,22.0,51.0
2442,Asian,40–49,M,D1,2010,14.0,34.0
2443,Asian,40–49,M,D1,2011,20.0,38.0
2444,Asian,40–49,M,D1,2012,27.0,42.0
2445,Asian,40–49,M,D1,2013,12.0,44.0
2446,Asian,40–49,M,D1,2014,2.0,37.0
2447,Asian,40–49,M,D1,2015,4.0,46.0
2448,Asian,40–49,M,A3,2010,9.0,45.0
2449,Asian,40–49,M,A3,2011,17.0,46.0
2450,Asian,40–49,M,A3,2012,14.0,55.0
2451,Asian,40–49,M,A3,2013,15.0,54.0
2452,Asian,40–49,M,A3,2014,5.0,51.0
2453,Asian,40–49,M,A3,2015,17.0,54.0
2454,Asian,40–49,M,H5,2010,34.0,3007.0
2455,Asian,40–49,M,H5,2011,55.0,3245.0
2456,Asian,40–49,M,H5,2012,56.0,3554.0
2457,Asian,40–49,M,H5,2013,78.0,3853.0
2458,Asian,40–49,M,H5,2014,64.0,4097.0
2459,Asian,40–49,M,H5,2015,48.0,4355.0
2460,Asian,40–49,M,E1,2010,45.0,138.0
2461,Asian,40–49,M,E1,2011,36.0,144.0
2462,Asian,40–49,M,E1,2012,23.0,139.0
2463,Asian,40–49,M,E1,2013,22.0,144.0
2464,Asian,40–49,M,E1,2014,20.0,155.0
2465,Asian,40–49,M,E1,2015,19.0,161.0
2466,Asian,40–49,M,G3,2010,16.0,100.0
2467,Asian,40–49,M,G3,2011,13.0,101.0
2468,Asian,40–49,M,G3,2012,19.0,108.0
2469,Asian,40–49,M,G3,2013,28.0,109.0
2470,Asian,40–49,M,G3,2014,20.0,97.0
2471,Asian,40–49,M,G3,2015,20.0,113.0
2472,Asian,40–49,M,F1,2010,18.0,209.0
2473,Asian,40–49,M,F1,2011,25.0,211.0
2474,Asian,40–49,M,F1,2012,35.0,209.0
2475,Asian,40–49,M,F1,2013,19.0,205.0
2476,Asian,40–49,M,F1,2014,14.0,199.0
2477,Asian,40–49,M,F1,2015,15.0,196.0
2478,Asian,40–49,M,B6,2010,8.0,245.0
2479,Asian,40–49,M,B6,2011,10.0,245.0
2480,Asian,40–49,M,B6,2012,13.0,256.0
2481,Asian,40–49,M,B6,2013,7.0,257.0
2482,Asian,40–49,M,B6,2014,16.0,263.0
2483,Asian,40–49,M,B6,2015,15.0,260.0
2484,Asian,40–49,M,B5,2010,8.0,23.0
2485,Asian,40–49,M,B5,2011,13.0,25.0
2486,Asian,40–49,M,B5,2012,4.0,26.0
2487,Asian,40–49,M,B5,2013,6.0,29.0
2488,Asian,40–49,M,B5,2014,13.0,26.0
2489,Asian,40–49,M,B5,2015,14.0,26.0
2490,Asian,40–49,M,A8,2010,4.0,41.0
2491,Asian,40–49,M,A8,2011,5.0,40.0
2492,Asian,40–49,M,A8,2012,4.0,41.0
2493,Asian,40–49,M,A8,2013,2.0,43.0
2494,Asian,40–49,M,A8,2014,7.0,43.0
2495,Asian,40–49,M,A8,2015,5.0,49.0
2496,Asian,40–49,M,G1,2010,5.0,5.0
2497,Asian,40–49,M,G1,2011,6.0,5.0
2498,Asian,40–49,M,G1,2012,2.0,6.0
2499,Asian,40–49,M,G1,2013,2.0,8.0
2500,Asian,40–49,M,G1,2014,2.0,10.0
2501,Asian,40–49,M,G1,2015,5.0,9.0
2502,Asian,40–49,M,G4,2010,7.0,185.0
2503,Asian,40–49,M,G4,2011,14.0,196.0
2504,Asian,40–49,M,G4,2012,5.0,197.0
2505,Asian,40–49,M,G4,2013,16.0,197.0
2506,Asian,40–49,M,G4,2014,30.0,205.0
2507,Asian,40–49,M,G4,2015,17.0,206.0
2508,Asian,40–49,M,C1,2010,18.0,57.0
2509,Asian,40–49,M,C1,2011,12.0,55.0
2510,Asian,40–49,M,C1,2012,17.0,63.0
2511,Asian,40–49,M,C1,2013,15.0,64.0
2512,Asian,40–49,M,C1,2014,7.0,74.0
2513,Asian,40–49,M,C1,2015,6.0,72.0
2514,Asian,40–49,M,A7,2010,1.0,21.0
2515,Asian,40–49,M,A7,2011,6.0,23.0
2516,Asian,40–49,M,A7,2012,3.0,28.0
2517,Asian,40–49,M,A7,2013,4.0,26.0
2518,Asian,40–49,M,A7,2014,6.0,25.0
2519,Asian,40–49,M,A7,2015,1.0,29.0
2520,Asian,40–49,M,D5,2010,21.0,137.0
2521,Asian,40–49,M,D5,2011,16.0,153.0
2522,Asian,40–49,M,D5,2012,17.0,178.0
2523,Asian,40–49,M,D5,2013,29.0,204.0
2524,Asian,40–49,M,D5,2014,13.0,219.0
2525,Asian,40–49,M,D5,2015,6.0,239.0
2526,Asian,40–49,M,H2,2010,13.0,52.0
2527,Asian,40–49,M,H2,2011,8.0,49.0
2528,Asian,40–49,M,H2,2012,4.0,55.0
2529,Asian,40–49,M,H2,2013,5.0,54.0
2530,Asian,40–49,M,H2,2014,8.0,53.0
2531,Asian,40–49,M,H2,2015,9.0,39.0
2532,Asian,40–49,M,H3,2010,19.0,320.0
2533,Asian,40–49,M,H3,2011,20.0,341.0
2534,Asian,40–49,M,H3,2012,28.0,379.0
2535,Asian,40–49,M,H3,2013,21.0,430.0
2536,Asian,40–49,M,H3,2014,17.0,487.0
2537,Asian,40–49,M,H3,2015,16.0,574.0
2538,Asian,40–49,M,C7,2010,26.0,623.0
2539,Asian,40–49,M,C7,2011,30.0,627.0
2540,Asian,40–49,M,C7,2012,21.0,693.0
2541,Asian,40–49,M,C7,2013,19.0,749.0
2542,Asian,40–49,M,C7,2014,11.0,792.0
2543,Asian,40–49,M,C7,2015,15.0,834.0
2544,Asian,40–49,M,E6,2010,14.0,296.0
2545,Asian,40–49,M,E6,2011,23.0,336.0
2546,Asian,40–49,M,E6,2012,33.0,387.0
2547,Asian,40–49,M,E6,2013,33.0,447.0
2548,Asian,40–49,M,E6,2014,31.0,482.0
2549,Asian,40–49,M,E6,2015,20.0,573.0
2550,Asian,40–49,M,C5,2010,10.0,72.0
2551,Asian,40–49,M,C5,2011,9.0,83.0
2552,Asian,40–49,M,C5,2012,7.0,88.0
2553,Asian,40–49,M,C5,2013,6.0,93.0
2554,Asian,40–49,M,C5,2014,4.0,95.0
2555,Asian,40–49,M,C5,2015,4.0,96.0
2556,Asian,40–49,M,B8,2010,18.0,54.0
2557,Asian,40–49,M,B8,2011,21.0,55.0
2558,Asian,40–49,M,B8,2012,14.0,62.0
2559,Asian,40–49,M,B8,2013,16.0,73.0
2560,Asian,40–49,M,B8,2014,12.0,83.0
2561,Asian,40–49,M,B8,2015,22.0,85.0
2562,Asian,40–49,M,E3,2010,45.0,95.0
2563,Asian,40–49,M,E3,2011,43.0,104.0
2564,Asian,40–49,M,E3,2012,35.0,121.0
2565,Asian,40–49,M,E3,2013,14.0,127.0
2566,Asian,40–49,M,E3,2014,12.0,126.0
2567,Asian,40–49,M,E3,2015,27.0,122.0
2568,Asian,40–49,M,F5,2010,33.0,377.0
2569,Asian,40–49,M,F5,2011,38.0,383.0
2570,Asian,40–49,M,F5,2012,25.0,374.0
2571,Asian,40–49,M,F5,2013,41.0,401.0
2572,Asian,40–49,M,F5,2014,34.0,400.0
2573,Asian,40–49,M,F5,2015,27.0,405.0
2574,Asian,40–49,M,E2,2010,9.0,100.0
2575,Asian,40–49,M,E2,2011,18.0,94.0
2576,Asian,40–49,M,E2,2012,17.0,90.0
2577,Asian,40–49,M,E2,2013,9.0,85.0
2578,Asian,40–49,M,E2,2014,7.0,75.0
2579,Asian,40–49,M,E2,2015,17.0,85.0
2580,Asian,40–49,M,C4,2010,10.0,38.0
2581,Asian,40–49,M,C4,2011,8.0,37.0
2582,Asian,40–49,M,C4,2012,13.0,50.0
2583,Asian,40–49,M,C4,2013,5.0,48.0
2584,Asian,40–49,M,C4,2014,13.0,47.0
2585,Asian,40–49,M,C4,2015,17.0,46.0
2586,Asian,40–49,M,C6,2010,24.0,96.0
2587,Asian,40–49,M,C6,2011,16.0,95.0
2588,Asian,40–49,M,C6,2012,20.0,101.0
2589,Asian,40–49,M,C6,2013,18.0,103.0
2590,Asian,40–49,M,C6,2014,12.0,110.0
2591,Asian,40–49,M,C6,2015,15.0,118.0
2592,Asian,40–49,M,A2,2010,9.0,22.0
2593,Asian,40–49,M,A2,2011,2.0,24.0
2594,Asian,40–49,M,A2,2012,4.0,23.0
2595,Asian,40–49,M,A2,2013,1.0,29.0
2596,Asian,40–49,M,A2,2014,2.0,34.0
2597,Asian,40–49,M,A2,2015,1.0,34.0
2598,Asian,40–49,M,A6,2010,5.0,111.0
2599,Asian,40–49,M,A6,2011,5.0,139.0
2600,Asian,40–49,M,A6,2012,4.0,160.0
2601,Asian,40–49,M,A6,2013,9.0,175.0
2602,Asian,40–49,M,A6,2014,4.0,190.0
2603,Asian,40–49,M,A6,2015,4.0,208.0
2604,Asian,40–49,M,F3,2010,11.0,64.0
2605,Asian,40–49,M,F3,2011,17.0,65.0
2606,Asian,40–49,M,F3,2012,17.0,73.0
2607,Asian,40–49,M,F3,2013,18.0,81.0
2608,Asian,40–49,M,F3,2014,20.0,88.0
2609,Asian,40–49,M,F3,2015,11.0,89.0
2610,Asian,40–49,M,G2,2010,10.0,46.0
2611,Asian,40–49,M,G2,2011,3.0,47.0
2612,Asian,40–49,M,G2,2012,14.0,48.0
2613,Asian,40–49,M,G2,2013,18.0,58.0
2614,Asian,40–49,M,G2,2014,22.0,60.0
2615,Asian,40–49,M,G2,2015,12.0,65.0
2616,Asian,40–49,M,B1,2010,12.0,424.0
2617,Asian,40–49,M,B1,2011,11.0,428.0
2618,Asian,40–49,M,B1,2012,8.0,467.0
2619,Asian,40–49,M,B1,2013,7.0,491.0
2620,Asian,40–49,M,B1,2014,0.0,497.0
2621,Asian,40–49,M,B1,2015,0.0,486.0
2622,Asian,40–49,M,B7,2010,10.0,78.0
2623,Asian,40–49,M,B7,2011,5.0,97.0
2624,Asian,40–49,M,B7,2012,15.0,96.0
2625,Asian,40–49,M,B7,2013,10.0,77.0
2626,Asian,40–49,M,B7,2014,7.0,77.0
2627,Asian,40–49,M,B7,2015,2.0,69.0
2628,Asian,40–49,M,C2,2010,10.0,81.0
2629,Asian,40–49,M,C2,2011,3.0,83.0
2630,Asian,40–49,M,C2,2012,5.0,91.0
2631,Asian,40–49,M,C2,2013,2.0,98.0
2632,Asian,40–49,M,C2,2014,7.0,104.0
2633,Asian,40–49,M,C2,2015,4.0,109.0
2634,Asian,40–49,M,D3,2010,5.0,23.0
2635,Asian,40–49,M,D3,2011,11.0,21.0
2636,Asian,40–49,M,D3,2012,8.0,19.0
2637,Asian,40–49,M,D3,2013,9.0,17.0
2638,Asian,40–49,M,D3,2014,6.0,18.0
2639,Asian,40–49,M,D3,2015,7.0,20.0
2640,Asian,40–49,M,A1,2010,13.0,17.0
2641,Asian,40–49,M,A1,2011,20.0,19.0
2642,Asian,40–49,M,A1,2012,17.0,21.0
2643,Asian,40–49,M,A1,2013,18.0,23.0
2644,Asian,40–49,M,A1,2014,24.0,26.0
2645,Asian,40–49,M,A1,2015,30.0,25.0
2646,Asian,40–49,M,D2,2010,57.0,1475.0
2647,Asian,40–49,M,D2,2011,37.0,1531.0
2648,Asian,40–49,M,D2,2012,33.0,1644.0
2649,Asian,40–49,M,D2,2013,44.0,1729.0
2650,Asian,40–49,M,D2,2014,38.0,1759.0
2651,Asian,40–49,M,D2,2015,40.0,1795.0
2652,Asian,40–49,M,A5,2010,6.0,199.0
2653,Asian,40–49,M,A5,2011,16.0,212.0
2654,Asian,40–49,M,A5,2012,12.0,222.0
2655,Asian,40–49,M,A5,2013,20.0,213.0
2656,Asian,40–49,M,A5,2014,19.0,226.0
2657,Asian,40–49,M,A5,2015,15.0,240.0
2670,Asian,40–49,M,F2,2010,9.0,35.0
2671,Asian,40–49,M,F2,2011,7.0,31.0
2672,Asian,40–49,M,F2,2012,6.0,31.0
2673,Asian,40–49,M,F2,2013,9.0,30.0
2674,Asian,40–49,M,F2,2014,11.0,30.0
2675,Asian,40–49,M,F2,2015,7.0,31.0
2676,Asian,40–49,M,D4,2010,0.0,14.0
2677,Asian,40–49,M,D4,2011,3.0,13.0
2678,Asian,40–49,M,D4,2012,6.0,13.0
2679,Asian,40–49,M,D4,2013,5.0,15.0
2680,Asian,40–49,M,D4,2014,6.0,12.0
2681,Asian,40–49,M,D4,2015,6.0,14.0
2682,Asian,40–49,M,B3,2010,8.0,135.0
2683,Asian,40–49,M,B3,2011,8.0,131.0
2684,Asian,40–49,M,B3,2012,9.0,135.0
2685,Asian,40–49,M,B3,2013,6.0,137.0
2686,Asian,40–49,M,B3,2014,5.0,138.0
2687,Asian,40–49,M,B3,2015,8.0,157.0
2688,Asian,40–49,M,B2,2010,4.0,15.0
2689,Asian,40–49,M,B2,2011,1.0,14.0
2690,Asian,40–49,M,B2,2012,5.0,18.0
2691,Asian,40–49,M,B2,2013,2.0,11.0
2692,Asian,40–49,M,B2,2014,0.0,10.0
2693,Asian,40–49,M,B2,2015,11.0,13.0
2694,Asian,40–49,M,H4,2010,16.0,64.0
2695,Asian,40–49,M,H4,2011,20.0,61.0
2696,Asian,40–49,M,H4,2012,13.0,58.0
2697,Asian,40–49,M,H4,2013,10.0,56.0
2698,Asian,40–49,M,H4,2014,14.0,60.0
2699,Asian,40–49,M,H4,2015,13.0,65.0
2700,Asian,40–49,M,D6,2010,35.0,124.0
2701,Asian,40–49,M,D6,2011,24.0,121.0
2702,Asian,40–49,M,D6,2012,24.0,125.0
2703,Asian,40–49,M,D6,2013,28.0,129.0
2704,Asian,40–49,M,D6,2014,33.0,131.0
2705,Asian,40–49,M,D6,2015,26.0,140.0
2706,Asian,40–49,M,B4,2010,6.0,36.0
2707,Asian,40–49,M,B4,2011,14.0,42.0
2708,Asian,40–49,M,B4,2012,12.0,46.0
2709,Asian,40–49,M,B4,2013,10.0,49.0
2710,Asian,40–49,M,B4,2014,9.0,48.0
2711,Asian,40–49,M,B4,2015,5.0,51.0
2712,Asian,40–49,M,G6,2010,18.0,24.0
2713,Asian,40–49,M,G6,2011,28.0,27.0
2714,Asian,40–49,M,G6,2012,26.0,26.0
2715,Asian,40–49,M,G6,2013,41.0,28.0
2716,Asian,40–49,M,G6,2014,26.0,35.0
2717,Asian,40–49,M,G6,2015,17.0,32.0
2718,Asian,40–49,M,C8,2010,13.0,32.0
2719,Asian,40–49,M,C8,2011,12.0,34.0
2720,Asian,40–49,M,C8,2012,9.0,35.0
2721,Asian,40–49,M,C8,2013,8.0,30.0
2722,Asian,40–49,M,C8,2014,11.0,30.0
2723,Asian,40–49,M,C8,2015,9.0,31.0
2724,Asian,40–49,M,E7,2010,0.0,27.0
2725,Asian,40–49,M,E7,2011,0.0,30.0
2726,Asian,40–49,M,E7,2012,16.0,32.0
2727,Asian,40–49,M,E7,2013,21.0,33.0
2728,Asian,40–49,M,E7,2014,20.0,38.0
2729,Asian,40–49,M,E7,2015,18.0,32.0
2730,Asian,40–49,M,D7,2010,24.0,842.0
2731,Asian,40–49,M,D7,2011,32.0,883.0
2732,Asian,40–49,M,D7,2012,10.0,893.0
2733,Asian,40–49,M,D7,2013,47.0,930.0
2734,Asian,40–49,M,D7,2014,33.0,941.0
2735,Asian,40–49,M,D7,2015,33.0,944.0
2736,Asian,50+,F,F4,2010,10.0,249.0
2737,Asian,50+,F,F4,2011,8.0,277.0
2738,Asian,50+,F,F4,2012,5.0,305.0
2739,Asian,50+,F,F4,2013,9.0,337.0
2740,Asian,50+,F,F4,2014,11.0,361.0
2741,Asian,50+,F,F4,2015,17.0,392.0
2742,Asian,50+,F,C3,2010,11.0,4627.0
2743,Asian,50+,F,C3,2011,15.0,5008.0
2744,Asian,50+,F,C3,2012,18.0,5417.0
2745,Asian,50+,F,C3,2013,25.0,5922.0
2746,Asian,50+,F,C3,2014,22.0,6440.0
2747,Asian,50+,F,C3,2015,12.0,6977.0
2748,Asian,50+,F,E5,2010,1.0,80.0
2749,Asian,50+,F,E5,2011,2.0,85.0
2750,Asian,50+,F,E5,2012,1.0,87.0
2751,Asian,50+,F,E5,2013,2.0,92.0
2752,Asian,50+,F,E5,2014,1.0,105.0
2753,Asian,50+,F,E5,2015,5.0,118.0
2754,Asian,50+,F,H6,2010,3.0,235.0
2755,Asian,50+,F,H6,2011,3.0,253.0
2756,Asian,50+,F,H6,2012,5.0,279.0
2757,Asian,50+,F,H6,2013,4.0,306.0
2758,Asian,50+,F,H6,2014,4.0,340.0
2759,Asian,50+,F,H6,2015,1.0,348.0
2760,Asian,50+,F,E4,2010,5.0,687.0
2761,Asian,50+,F,E4,2011,12.0,772.0
2762,Asian,50+,F,E4,2012,9.0,838.0
2763,Asian,50+,F,E4,2013,3.0,915.0
2764,Asian,50+,F,E4,2014,7.0,992.0
2765,Asian,50+,F,E4,2015,4.0,1062.0
2766,Asian,50+,F,H1,2010,6.0,309.0
2767,Asian,50+,F,H1,2011,2.0,339.0
2768,Asian,50+,F,H1,2012,6.0,379.0
2769,Asian,50+,F,H1,2013,1.0,415.0
2770,Asian,50+,F,H1,2014,1.0,467.0
2771,Asian,50+,F,H1,2015,2.0,520.0
2772,Asian,50+,F,A4,2010,2.0,59.0
2773,Asian,50+,F,A4,2011,1.0,59.0
2774,Asian,50+,F,A4,2012,4.0,61.0
2775,Asian,50+,F,A4,2013,1.0,63.0
2776,Asian,50+,F,A4,2014,2.0,69.0
2777,Asian,50+,F,A4,2015,5.0,75.0
2778,Asian,50+,F,G5,2010,6.0,87.0
2779,Asian,50+,F,G5,2011,11.0,91.0
2780,Asian,50+,F,G5,2012,10.0,93.0
2781,Asian,50+,F,G5,2013,4.0,93.0
2782,Asian,50+,F,G5,2014,9.0,96.0
2783,Asian,50+,F,G5,2015,8.0,97.0
2784,Asian,50+,F,D1,2010,2.0,92.0
2785,Asian,50+,F,D1,2011,6.0,95.0
2786,Asian,50+,F,D1,2012,10.0,97.0
2787,Asian,50+,F,D1,2013,2.0,102.0
2788,Asian,50+,F,D1,2014,0.0,110.0
2789,Asian,50+,F,D1,2015,0.0,126.0
2790,Asian,50+,F,A3,2010,1.0,122.0
2791,Asian,50+,F,A3,2011,1.0,125.0
2792,Asian,50+,F,A3,2012,4.0,131.0
2793,Asian,50+,F,A3,2013,8.0,137.0
2794,Asian,50+,F,A3,2014,3.0,150.0
2795,Asian,50+,F,A3,2015,0.0,151.0
2796,Asian,50+,F,H5,2010,3.0,3979.0
2797,Asian,50+,F,H5,2011,9.0,4299.0
2798,Asian,50+,F,H5,2012,16.0,4652.0
2799,Asian,50+,F,H5,2013,18.0,4992.0
2800,Asian,50+,F,H5,2014,13.0,5337.0
2801,Asian,50+,F,H5,2015,23.0,5669.0
2802,Asian,50+,F,E1,2010,3.0,241.0
2803,Asian,50+,F,E1,2011,3.0,266.0
2804,Asian,50+,F,E1,2012,10.0,295.0
2805,Asian,50+,F,E1,2013,7.0,300.0
2806,Asian,50+,F,E1,2014,6.0,320.0
2807,Asian,50+,F,E1,2015,6.0,344.0
2808,Asian,50+,F,G3,2010,4.0,211.0
2809,Asian,50+,F,G3,2011,7.0,232.0
2810,Asian,50+,F,G3,2012,7.0,250.0
2811,Asian,50+,F,G3,2013,15.0,267.0
2812,Asian,50+,F,G3,2014,7.0,271.0
2813,Asian,50+,F,G3,2015,7.0,304.0
2814,Asian,50+,F,F1,2010,4.0,245.0
2815,Asian,50+,F,F1,2011,7.0,251.0
2816,Asian,50+,F,F1,2012,11.0,258.0
2817,Asian,50+,F,F1,2013,8.0,271.0
2818,Asian,50+,F,F1,2014,9.0,292.0
2819,Asian,50+,F,F1,2015,3.0,306.0
2820,Asian,50+,F,B6,2010,3.0,410.0
2821,Asian,50+,F,B6,2011,7.0,457.0
2822,Asian,50+,F,B6,2012,2.0,495.0
2823,Asian,50+,F,B6,2013,4.0,539.0
2824,Asian,50+,F,B6,2014,4.0,605.0
2825,Asian,50+,F,B6,2015,3.0,648.0
2826,Asian,50+,F,B5,2010,3.0,37.0
2827,Asian,50+,F,B5,2011,8.0,39.0
2828,Asian,50+,F,B5,2012,2.0,42.0
2829,Asian,50+,F,B5,2013,8.0,43.0
2830,Asian,50+,F,B5,2014,4.0,39.0
2831,Asian,50+,F,B5,2015,4.0,47.0
2832,Asian,50+,F,A8,2010,4.0,120.0
2833,Asian,50+,F,A8,2011,6.0,122.0
2834,Asian,50+,F,A8,2012,4.0,132.0
2835,Asian,50+,F,A8,2013,1.0,138.0
2836,Asian,50+,F,A8,2014,3.0,135.0
2837,Asian,50+,F,A8,2015,3.0,141.0
2838,Asian,50+,F,G1,2010,2.0,40.0
2839,Asian,50+,F,G1,2011,1.0,43.0
2840,Asian,50+,F,G1,2012,3.0,47.0
2841,Asian,50+,F,G1,2013,2.0,47.0
2842,Asian,50+,F,G1,2014,2.0,49.0
2843,Asian,50+,F,G1,2015,1.0,56.0
2844,Asian,50+,F,G4,2010,1.0,388.0
2845,Asian,50+,F,G4,2011,2.0,421.0
2846,Asian,50+,F,G4,2012,6.0,439.0
2847,Asian,50+,F,G4,2013,3.0,470.0
2848,Asian,50+,F,G4,2014,6.0,506.0
2849,Asian,50+,F,G4,2015,2.0,533.0
2850,Asian,50+,F,C1,2010,3.0,126.0
2851,Asian,50+,F,C1,2011,3.0,121.0
2852,Asian,50+,F,C1,2012,3.0,134.0
2853,Asian,50+,F,C1,2013,2.0,142.0
2854,Asian,50+,F,C1,2014,0.0,152.0
2855,Asian,50+,F,C1,2015,4.0,155.0
2856,Asian,50+,F,A7,2010,2.0,66.0
2857,Asian,50+,F,A7,2011,2.0,70.0
2858,Asian,50+,F,A7,2012,4.0,74.0
2859,Asian,50+,F,A7,2013,3.0,82.0
2860,Asian,50+,F,A7,2014,2.0,81.0
2861,Asian,50+,F,A7,2015,2.0,87.0
2862,Asian,50+,F,D5,2010,5.0,220.0
2863,Asian,50+,F,D5,2011,2.0,232.0
2864,Asian,50+,F,D5,2012,8.0,243.0
2865,Asian,50+,F,D5,2013,4.0,257.0
2866,Asian,50+,F,D5,2014,4.0,282.0
2867,Asian,50+,F,D5,2015,5.0,298.0
2868,Asian,50+,F,H2,2010,1.0,98.0
2869,Asian,50+,F,H2,2011,5.0,105.0
2870,Asian,50+,F,H2,2012,1.0,102.0
2871,Asian,50+,F,H2,2013,1.0,111.0
2872,Asian,50+,F,H2,2014,1.0,104.0
2873,Asian,50+,F,H2,2015,1.0,105.0
2874,Asian,50+,F,H3,2010,5.0,408.0
2875,Asian,50+,F,H3,2011,12.0,458.0
2876,Asian,50+,F,H3,2012,11.0,500.0
2877,Asian,50+,F,H3,2013,6.0,553.0
2878,Asian,50+,F,H3,2014,3.0,619.0
2879,Asian,50+,F,H3,2015,3.0,686.0
2880,Asian,50+,F,C7,2010,4.0,1098.0
2881,Asian,50+,F,C7,2011,5.0,1188.0
2882,Asian,50+,F,C7,2012,12.0,1291.0
2883,Asian,50+,F,C7,2013,10.0,1395.0
2884,Asian,50+,F,C7,2014,5.0,1525.0
2885,Asian,50+,F,C7,2015,3.0,1667.0
2886,Asian,50+,F,E6,2010,10.0,349.0
2887,Asian,50+,F,E6,2011,8.0,379.0
2888,Asian,50+,F,E6,2012,9.0,403.0
2889,Asian,50+,F,E6,2013,7.0,441.0
2890,Asian,50+,F,E6,2014,8.0,482.0
2891,Asian,50+,F,E6,2015,6.0,528.0
2892,Asian,50+,F,C5,2010,4.0,82.0
2893,Asian,50+,F,C5,2011,0.0,79.0
2894,Asian,50+,F,C5,2012,1.0,86.0
2895,Asian,50+,F,C5,2013,3.0,89.0
2896,Asian,50+,F,C5,2014,0.0,87.0
2897,Asian,50+,F,C5,2015,1.0,93.0
2898,Asian,50+,F,B8,2010,5.0,199.0
2899,Asian,50+,F,B8,2011,9.0,218.0
2900,Asian,50+,F,B8,2012,12.0,239.0
2901,Asian,50+,F,B8,2013,10.0,261.0
2902,Asian,50+,F,B8,2014,7.0,286.0
2903,Asian,50+,F,B8,2015,13.0,304.0
2904,Asian,50+,F,E3,2010,4.0,196.0
2905,Asian,50+,F,E3,2011,13.0,202.0
